기출년도,과목,문제,보기1,보기2,보기3,보기4,정답,해설,이미지
"2023","농어업재해보험법령","39. 농업재해보험 손해평가요령상 손해평가인에 관한 설명으로 옳지 않은 것은?","1. 손해평가인은 농업재해보험이 실시되는 시ㆍ군ㆍ자치구별 보험가입자의 수 등을 고려 하여 적정 규모로 위촉하여야 한다.","2. 손해평가인증은 농림축산식품부장관 또는 해양수산부장관이 발급한다.","3. 재해보험사업자는 손해평가 업무를 원활히 수행하기 위하여 손해평가보조인을 운용할 수 있다.","4. 재해보험사업자는 실무교육을 받는 손해평가인에 대하여 소정의 교육비를 지급할 수 있다.","2","손해평가인증은 재해보험사업자가 발급하는 것이지 장관이 발급하는 것이 아닙니다.",""
"2023","농어업재해보험법령","40. 농업재해보험 손해평가요령상 농업재해보험의 종류에 해당하지 않는 것은?","1. 농작물재해보험","2. 양식수산물재해보험","3. 가축재해보험","4. 임산물재해보험","2","양식수산물재해보험은 어업재해보험의 일종이며, 본 요령 상 농업재해보험의 종류는 농작물, 가축, 임산물 재해보험입니다.",""
"2023","농어업재해보험법령","41. 농업재해보험 손해평가요령상 손해평가인의 업무에 해당하는 것은?","1. 피해사실 확인","2. 재해보험사업의 약정 체결","3. 보험료율의 산정","4. 재해보험상품의 연구와 보급","1","손해평가인의 주요 업무는 피해사실 확인, 손해액 및 보험가액의 평가 등입니다.",""
"2023","농어업재해보험법령","42. 농업재해보험 손해평가요령상 손해평가인 위촉의 취소 사유에 해당하는 것은?","1. 업무수행과 관련하여 「개인정보보호법」을 위반한 경우","2. 업무수행과 관련하여 보험사업자로부터 금품 또는 향응을 제공받은 경우","3. 손해평가인이 피한정후견인이 된 경우","4. 손해평가인 위촉이 취소된 후 3년이 경과한 때에 다시 손해평가인으로 위촉된 경우","3","피한정후견인이 된 경우 손해평가인의 위촉 취소 사유에 해당합니다.",""
"2023","농어업재해보험법령","43. 농업재해보험 손해평가요령상 교차손해평가에 관한 설명으로 옳지 않은 것은?","1. 평가인력 부족 등으로 신속한 손해평가가 불가피하다고 판단되는 경우 손해평가반의 구성에 지역손해평가인을 포함시키지 않을 수 있다.","2. 교차손해평가를 위해 손해평가반을 구성할 경우 농업재해보험 손해평가요령에 따라 선발된 지역손해평가인 2인 이상이 포함되어야 한다.","3. 재해보험사업자가 교차손해평가를 담당할 지역손해평가인을 선발할 때 타지역 조사 가능여부는 고려사항이다.","4. 재해보험사업자는 교차손해평가가 필요한 경우 재해보험 가입규모, 가입분포 등을 고려하여 교차손해평가 대상 시ㆍ군ㆍ구를 선정하여야 한다.","2","교차손해평가 시 손해평가반에는 타 지역의 손해평가인이 포함되어야 하며, 인원 기준은 1인 이상입니다.",""
"2023","농어업재해보험법령","44. 농업재해보험 손해평가요령상 손해평가결과 검증에 관한 설명으로 옳지 않은 것은?","1. 농림축산식품부장관은 재해보험사업자로 하여금 검증조사를 하게 할 수 있으며, 재해 보험사업자는 특별한 사유가 없는 한 이에 응하여야 한다.","2. 보험가입자가 정당한 사유없이 검증조사를 거부하는 경우 검증조사반은 검증조사가 불가능하여 손해평가 결과를 확인할 수 없다는 사실을 지체없이 농림축산식품부장관 에게 보고하여야 한다.","3. 검증조사결과 현저한 차이가 발생되어 재조사가 불가피하다고 판단될 경우에는 해당 손해평가반이 조사한 전체 보험목적물에 대하여 재조사를 할 수 있다.","4. 재해보험사업자 및 재해보험사업의 재보험사업자는 손해평가반이 실시한 손해평가 결과를 확인하기 위하여 손해평가를 실시한 보험목적물 중에서 일정수를 임의 추 출하여 검증조사를 할 수 있다.","2","검증조사를 거부할 경우 지체없이 장관에게 보고해야 하는 것은 보험가입자가 아니라 '재해보험사업자'입니다.",""
"2023","농어업재해보험법령","45. 농업재해보험 손해평가요령상 보험목적물별 손해평가 단위로 옳은 것을 모두 고른 것은? ㄱ. 농작물 : 농지별(농지라 함은 하나의 보험가입금액에 해당하는 토지로 필지에 따라 구획된 경작지를 말함) ㄴ. 가축 : 개별가축별(단, 벌은 벌통 단위) ㄷ. 농업시설물 : 보험가입 목적물별","1. ㄱ, ㄴ","2. ㄱ, ㄷ","3. ㄴ, ㄷ","4. ㄱ, ㄴ, ㄷ","3","농작물은 농지별, 가축은 개별가축별(벌은 벌통), 시설물은 보험가입 목적물별로 하는 것이 맞습니다. (ㄱ, ㄴ, ㄷ 모두 옳음 -> 최종정답 3번으로 공지됨)",""
"2023","농어업재해보험법령","46. 농업재해보험 손해평가요령상 ‘농작물의 품목별ㆍ재해별ㆍ시기별 손해수량 조사 방법’ 중 ‘특정위험방식 상품(인삼)’에 관한 것으로 ( )에 들어갈 내용은? 생육시기: 보험기간, 재해: 태풍(강풍), 조사내용: 수확량 조사, 조사시기: ( )","1. 수확 직전","2. 사고접수 후 지체 없이","3. 수확완료 후 보험 종기 전","4. 피해 확인이 가능한 시기","4","인삼의 수확량 조사는 피해 확인이 가능한 시기에 실시합니다.",""
"2023","농어업재해보험법령","47. 농업재해보험 손해평가요령상 종합위험방식의 과실손해보장 보험금 산정시 피해율로 옳지 않은 것은?","1. 감귤 : (등급내 피해과실수 + 등급외 피해과실수 × 70%) ÷ 기준과실수","2. 복분자 : 고사결과모지수 ÷ 평년결과모지수","3. 오디 : (평년결실수 – 조사결실수 – 미보상감수결실수) ÷ 평년결실수","4. 7월 31일 이전에 사고가 발생한 무화과 : (1 – 수확전사고 피해율) × 경과비율 × 결과지 피해율","4","무화과의 8월 1일 이후 피해율 산정 방식 등 세부 산식에서 4번의 표현은 오류가 있습니다.",""
"2023","농어업재해보험법령","48. 농업재해보험 손해평가요령상 가축의 보험가액 및 손해액 산정 등에 관한 설명으로 옳은 것은?","1. 가축에 대한 보험가액은 보험사고가 발생한 때와 곳에서 평가한 보험목적물의 수량에 시장가격을 곱하여 산정한다.","2. 가축에 대한 손해액 산정시 보험가입당시 보험가입자와 재해보험사업자가 별도로 정한 방법은 고려하지 않는다.","3. 가축에 대한 보험가액 산정시 보험목적물에 대한 감가상각액을 고려해야 한다.","4. 가축에 대한 손해액은 보험사고가 발생한 때와 곳에서 폐사 등 피해를 입은 보험목적물의 수량에 적용가격을 곱하여 산정한다.","4","가축의 손해액은 사고 발생 시와 장소에서의 수량에 적용가격을 곱하여 산정합니다.",""
"2023","농어업재해보험법령","49. 농업재해보험 손해평가요령상 농작물의 보험가액 산정에 관한 설명이다. ( )에 들어갈 내용은? 적과전종합위험방식의 보험가액은 적과후착과수조사를 통해 산정한 ( ㄱ )에 보험가입 당시의 단위당 ( ㄴ )을 곱하여 산정한다.","1. ㄱ: 기준수확량, ㄴ: 가입가격","2. ㄱ: 보장수확량, ㄴ: 가입가격","3. ㄱ: 기준수확량, ㄴ: 시장가격","4. ㄱ: 보장수확량, ㄴ: 시장가격","1","적과전종합위험방식에서 보험가액은 '기준수확량'에 '가입가격'을 곱하여 산출합니다.",""
"2023","농어업재해보험법령","50. 농업재해보험 손해평가요령에 관한 설명으로 옳은 것은?","1. 농림축산식품부장관은 요령에 대하여 매년 그 타당성을 검토하여 개선 등의 조치를 하여야 한다.","2. 농업시설물에 대한 손해액은 보험사고가 발생한 때와 곳에서 산정한 피해목적물의 원 상복구비용을 말한다.","3. 농업시설물에 대한 보험가액은 보험사고가 발생한 때와 곳에서 평가한 피해목적물의 재조달가액으로 한다.","4. 농림축산식품부장관은 요령의 효율적인 운용 및 시행을 위하여 필요한 세부적인 사항 을 규정한 손해평가업무방법서를 작성하여야 한다.","2","농업시설물의 손해액은 사고 시와 장소에서 산정한 피해목적물의 원상복구비용을 의미합니다.",""
"2023","재배학 및 원예작물학","51. 작물 분류학적으로 가지과에 해당하는 것을 모두 고른 것은? ㄱ. 고추 ㄴ. 토마토 ㄷ. 감자 ㄹ. 딸기","1. ㄱ, ㄹ","2. ㄱ, ㄴ, ㄷ","3. ㄴ, ㄷ, ㄹ","4. ㄱ, ㄴ, ㄷ, ㄹ","2","고추, 토마토, 감자는 가지과(Solanaceae)이며, 딸기는 장미과(Rosaceae)입니다.",""
"2023","재배학 및 원예작물학","52. 콩과작물의 작황부족으로 어려움을 겪고 있는 농가를 찾은 A손해평가사의 재배지에 대한 판단으로 옳은 것은? ○ 작물의 칼슘 부족증상이 발생했다. ○ 근류균 활력이 떨어졌다. ○ 작물의 망간 장해가 발생했다.","1. 재배지의 온도가 높다.","2. 재배지에 질소가 부족하다.","3. 재배지의 일조량이 부족하다.","4. 재배지가 산성화되고 있다.","4","토양이 산성화되면 칼슘(Ca) 결핍, 근류균 활동 억제, 망간(Mn) 과잉 흡수로 인한 장해가 발생하기 쉽습니다.",""
"2023","재배학 및 원예작물학","53. 작물의 질소에 관한 내용이다. ( )에 들어갈 내용을 순서대로 옳게 나열한 것은? 작물재배에서 ( )작물에 비해 ( )작물은 질소 시비량을 늘려 주는 것이 좋으며, 잎의 질소 결핍 증상은 ( )보다 ( )에서 먼저 나타난다.","1. 콩과, 벼과, 유엽, 성엽","2. 벼과, 콩과, 유엽, 성엽","3. 콩과, 벼과, 성엽, 유엽","4. 벼과, 콩과, 성엽, 유엽","1","콩과작물은 근류균을 통해 질소를 고정하므로 벼과에 비해 시비량이 적어도 됩니다. 또한 질소는 이동성이 좋아 결핍 시 노구(성엽)에서 신엽(유엽)으로 이동하므로 성엽에서 먼저 증상이 나타납니다.",""
"2023","재배학 및 원예작물학","54. 한해피해 조사를 마친 A손해평가사가 농가에 설명한 작물 내 물의 역할로 옳은 것은 몇 개인가? ○ 물질 합성과정의 매개 ○ 양분 흡수의 용매 ○ 세포의 팽압 유지 ○ 체내의 항상성 유지","1. 1개","2. 2개","3. 3개","4. 4개","4","나열된 4가지 모두 식물체 내에서 물이 수행하는 핵심적인 역할입니다.",""
"2023","재배학 및 원예작물학","55. 과수작물의 서리피해에 관한 내용이다. 밑줄 친 부분이 옳은 것을 모두 고른 것은? 최근 지구온난화에 따른 기상이변으로 개화기가 빠른 (ㄱ)핵과류에서 피해가 빈번하게 발생한다. 특히, 과수원이 (ㄴ)강이나 저수지 옆에 있을 때 발생률이 높다. 따라서 일부 농가에서는 상층의 더운 공기를 아래로 불어내려 과수원의 기온 저하를 막아주는 (ㄷ)송풍법을 사용하고 있다.","1. ㄱ","2. ㄱ, ㄴ","3. ㄴ, ㄷ","4. ㄱ, ㄴ, ㄷ","4","ㄱ, ㄴ, ㄷ 모두 서리피해와 관련된 옳은 설명입니다. 물가(강/저수지) 근처는 습도가 높아 서리가 더 잘 생길 수 있으며, 송풍법은 역전층의 더운 공기를 활용하는 방식입니다.",""
"2023","재배학 및 원예작물학","56. 작물의 생장에 영향을 주는 광질에 관한 내용이다. ( )에 들어갈 내용을 순서대로 옳게 나열한 것은? 가시광선 중에서 ( )은 광합성․광주기성․광발아성 종자의 발아를 주도하는 중요한 광선이다. 근적외선은 식물의 신장을 촉진하여 적색광과 근적외선의 비가 ( ) 절간신장이 촉진되어 초장이 커진다.","1. 청색광, 작으면","2. 적색광, 크면","3. 적색광, 작으면","4. 청색광, 크면","3","적색광(Red)은 광발아 등에 중요하며, 적색광/근적외선(R/FR) 비가 낮을수록(작을수록) 식물은 웃자라게(절간신장) 됩니다.",""
"2023","재배학 및 원예작물학","57. 생육적온이 달라 동일 재배사에서 함께 재배할 경우 재배효율이 떨어지는 조합은?","1. 상추, 고추","2. 당근, 시금치","3. 가지, 호박","4. 오이, 토마토","1","상추는 서늘한 기후를 좋아하는 저온성 채소(적온 15-20도)이고, 고추는 고온을 좋아하는 고온성 채소(적온 25-30도)이므로 부적합합니다.",""
"2023","재배학 및 원예작물학","58. 소비자의 기호 변화로 씨가 없는 샤인머스캣 포도가 인기를 모으고 있다. 샤인머스캣을 무핵화하고 과립 비대를 위해 처리하는 생장조절물질은?","1. 아브시스산","2. 지베렐린","3. 옥신","4. 에틸렌","2","포도의 씨를 없애고 알을 크게 하기 위해 주로 사용되는 호르몬은 지베렐린(Gibberellin)입니다.",""
"2023","재배학 및 원예작물학","59. 저온자극을 통해 화아분화가 촉진되는 작물이 아닌 것은?","1. 양파","2. 상추","3. 배추","4. 무","2","양파, 배추, 무는 저온을 겪어야 꽃눈이 생기는 춘화처리(Vernalization) 요구 작물이나, 상추는 주로 일장(장일)과 고온에 의해 화아가 형성됩니다.",""
"2023","재배학 및 원예작물학","60. 식물의 생육과정에서 강풍의 외부환경에 따른 영향으로 옳지 않은 것은?","1. 화분매개곤충의 활동을 억제한다.","2. 상처를 유발하여 호흡량을 증가시킨다.","3. 증산작용은 억제되나 광합성은 촉진된다.","4. 상처를 통한 병해충의 발생을 촉진한다.","3","강풍은 기공을 닫게 하거나 식물체 표면의 습윤층을 날려버려 증산작용을 오히려 촉진시키는 경우가 많습니다.",""
"2023","재배학 및 원예작물학","61. 식물의 종자 또는 눈이 휴면에 들어가면서 증가하는 것은?","1. 호흡량","2. 옥신","3. 지베렐린","4. 아브시스산","4","아브시스산(ABA)은 휴면을 유도하고 유지하는 억제형 호르몬입니다.",""
"2023","재배학 및 원예작물학","62. 시설재배 농가를 찾은 A손해평가사의 육묘에 관한 조언으로 옳지 않은 것은?","1. 출하기 조절이 가능하다.","2. 유기질 육묘상토로 피트모스를 추천하였다.","3. 단위면적당 생산량을 증가시킬 수 있다.","4. 공간활용도를 높이기 위해 이동식 벤치보다 고정식 벤치를 추천하였다.","4","공간 활용 효율성을 높이기 위해서는 고정식 벤치보다 이동식 벤치를 사용하는 것이 유리합니다.",""
"2023","재배학 및 원예작물학","63. 수박재배 농가에서 대목을 사용하는 접목재배로 방제할 수 있는 것은?","1. 덩굴쪼김병","2. 애꽃노린재","3. 진딧물","4. 잎오갈병","1","접목재배는 주로 토양 전염성 병해인 덩굴쪼김병(Fusarium wilt) 예방을 위해 실시합니다.",""
"2023","재배학 및 원예작물학","64. 최종 적과 후 우박피해를 입은 사과농가의 대처로 옳은 것을 모두 고른 것은? A농가 - 피해 정도가 심한 가지에는 도포제를 발라준다. B농가 - 수세가 강한 피해 나무에 질소 엽면시비를 한다. C농가 - 90 % 이상의 과실이 피해를 입은 나무의 과실은 모두 제거한다. D농가 - 병해충 방제를 위해 살균제를 살포한다.","1. A, C","2. A, D","3. B, C","4. B, D","2","A(상처 보호), D(2차 감염 방지)는 옳은 대처입니다. B는 수세가 약할 때 질소 시비를 하며, C는 엽면적 확보와 생리 균형을 위해 일부 남기는 것이 좋습니다.",""
"2023","재배학 및 원예작물학","65. 다음은 벼의 수발아에 관한 내용이다. ( )에 들어갈 내용을 순서대로 옳게 나열한 것은? 수발아는 ( )에 종실이 이삭에 달린 채로 싹이 트는 것을 말하며, 벼가 우기에 도복이 되었을 때 자주 발생한다. 또한 ( )이 ( )보다 수발아가 잘 발생한다.","1. 수잉기, 조생종, 만생종","2. 결실기, 조생종, 만생종","3. 수잉기, 만생종, 조생종","4. 결실기, 만생종, 조생종","2","수발아는 등숙기인 결실기에 나타나며, 조생종이 만생종보다 고온 환경에서 등숙되므로 수발아 위험이 더 큽니다.",""
"2023","재배학 및 원예작물학","66. 전염성 병해가 아닌 것은?","1. 토마토 배꼽썩음병","2. 벼 깨씨무늬병","3. 배추 무름병","4. 사과나무 화상병","1","토마토 배꼽썩음병은 칼슘(Ca) 결핍에 의한 생리장해이지 전염성 병이 아닙니다.",""
"2023","재배학 및 원예작물학","67. 0℃에서 저장할 경우 저온장해가 발생하는 채소만을 나열한 것은?","1. 배추, 무","2. 마늘, 양파","3. 당근, 시금치","4. 가지, 토마토","4","가지는 7-10도 이하, 토마토는 10도 이하에서 저온장해를 입는 대표적인 고온성 채소입니다.",""
"2023","재배학 및 원예작물학","68. 다음 ( )에 들어갈 필수원소에 관한 내용을 순서대로 옳게 나열한 것은? ( )원소인 ( )은 엽록소의 구성성분으로 부족 시 잎이 황화된다.","1. 다량, 마그네슘","2. 다량, 몰리브덴","3. 미량, 마그네슘","4. 미량, 몰리브덴","1","마그네슘(Mg)은 다량 원소이며 엽록소 분자의 핵심 구성성분입니다.",""
"2023","재배학 및 원예작물학","69. 자가수분으로 수분수가 필요 없는 과수는?","1. 신고 배","2. 후지 사과","3. 캠벨얼리 포도","4. 미백도 복숭아","3","포도(캠벨얼리 등)는 자가결실성이 매우 높아 별도의 수분수가 없어도 결실이 잘 됩니다.",""
"2023","재배학 및 원예작물학","70. 다음 설명에 해당하는 해충은? ○ 흡즙성 해충이다. ○ 포도나무 가지와 잎을 주로 가해한다. ○ 약충이 하얀 솜과 같은 왁스 물질로 덮여 있다.","1. 꽃매미","2. 미국선녀벌레","3. 포도유리나방","4. 포도호랑하늘소","2","미국선녀벌레는 외래 해충으로 흡즙하며 흰색 왁스 물질을 분비하는 특징이 있습니다.",""
"2023","재배학 및 원예작물학","71. 장미의 블라인드 현상의 직접적인 원인은?","1. 수분 부족","2. 칼슘 부족","3. 일조량 부족","4. 근권부 산소 부족","3","블라인드(Blindness, 꽃눈 소실) 현상은 주로 겨울철 일조량 부족 및 저온에 의해 발생합니다.",""
"2023","재배학 및 원예작물학","72. 근경으로 영양번식을 하는 화훼작물은?","1. 칸나, 독일붓꽃","2. 시클라멘, 다알리아","3. 튤립, 글라디올러스","4. 백합, 라넌큘러스","1","칸나와 독일붓꽃은 땅속줄기(근경, Rhizome)를 이용하여 번식합니다.",""
"2023","재배학 및 원예작물학","73. 유리온실 내 지면으로부터 용마루까지의 길이를 나타내는 용어는?","1. 간고","2. 동고","3. 측고","4. 헌고","2","지면에서 온실의 가장 높은 지점인 용마루까지의 높이를 동고라고 합니다.",""
"2023","재배학 및 원예작물학","74. 베드의 바닥에 일정한 크기의 기울기로 얇은 막상의 양액이 흘러 순환하도록 하고 그 위에 작물의 뿌리 일부가 닿게 하여 재배하는 방식은?","1. 매트재배","2. 심지재배","3. NFT재배","4. 담액재배","3","NFT(Nutrient Film Technique, 박막수경) 재배는 양액을 얇은 막 상태로 흘려보내는 방식입니다.",""
"2023","재배학 및 원예작물학","75. 시설재배에서 필름의 가시광선 투과율이 큰 것부터 작은 것 순으로 옳게 나타낸 것은?","1. PE > EVA > PVC","2. EVA > PE > PVC","3. PE > PVC > EVA","4. PVC > PE > EVA","1","일반적으로 가시광선 투과율은 PE(폴리에틸렌) > EVA(에틸렌초산비닐) > PVC(폴리염화비닐) 순입니다. (전항 정답 처리됨)",""
